2020-05-30,70.7520,78.5489,1
2020-05-31,70.7520,78.5489,1
2020-06-01,70.7520,78.5489,1
2020-06-02,69.7114,77.6376,1
2020-06-03,68.9831,76.7782,1
2020-06-04,68.3413,76.6243,1
2020-06-05,69.0151,77.3245,1
2020-06-06,68.6319,77.9658,1
2020-06-07,68.6319,77.9658,1
2020-06-08,68.6319,77.9658,1
2020-06-09,68.3123,77.1861,1
2020-06-10,68.6745,77.3481,1
2020-06-11,68.6183,77.9229,1
2020-06-12,69.1219,78.5225,1
2020-06-13,69.1219,78.5225,1
2020-06-14,69.1219,78.5225,1
2020-06-15,69.1219,78.5225,1
2020-06-16,70.3950,79.1451,1
2020-06-17,69.7524,79.0434,1
2020-06-18,69.4822,78.3829,1
2020-06-19,69.6180,78.2924,1
2020-06-20,69.5725,78.0047,1
2020-06-21,69.5725,78.0047,1
2020-06-22,69.5725,78.0047,1
2020-06-23,69.4835,77.8285,1
2020-06-24,68.8376,77.6832,1
2020-06-25,68.8376,77.7590,1
2020-06-26,69.4660,78.0589,1
2020-06-27,69.1284,77.5413,1
2020-06-28,69.1284,77.5413,1
2020-06-29,69.1284,77.5413,1
2020-06-30,69.9513,78.6812,1
2020-07-01,70.4413,78.9929,1
2020-07-02,70.4413,79.1901,1
2020-07-03,70.5198,79.5181,1
2020-07-04,70.4999,79.2207,1
2020-07-05,70.4999,79.2207,1
2020-07-06,70.4999,79.2207,1
2020-07-07,71.3409,80.5581,1
2020-07-08,72.1719,81.4676,1
2020-07-09,71.2379,80.4062,1
2020-07-10,70.8800,80.4134,1
2020-07-11,71.2298,80.2689,1
2020-07-12,71.2298,80.2689,1
2020-07-13,71.2298,80.2689,1
2020-07-14,70.7479,80.0937,1
2020-07-15,71.1275,80.6230,1
2020-07-16,70.7998,80.8392,1
2020-07-17,71.2310,81.2318,1
2020-07-18,71.7139,81.6821,1
2020-07-19,71.7139,81.6821,1
2020-07-20,71.7139,81.6821,1
2020-07-21,71.9628,82.3902,1
2020-07-22,70.9668,81.2499,1
2020-07-23,70.7881,81.5904,1
2020-07-24,70.9630,82.1893,1
2020-07-25,71.5974,83.1031,1
2020-07-26,71.5974,83.1031,1
2020-07-27,71.5974,83.1031,1
2020-07-28,71.5850,83.7759,1
